event_id,japones,es_final,estado
37001012,いえ～い♪　\nかんたんに%1F点はやらないぞ！,¡Tch! ¿Pensabas que te dejaría marcar?,oficial
37001012,し　しまった！,¡No puede ser!,oficial
37001012,ふうっ！\n%1F危ないところだったな！,¡Fiuu! ¡Qué cerca ha estado!,oficial
37001012,いえ～い♪　\nオレたちの%1F勝ちだ！,¡Genial! ¡Campeones!,oficial
37001012,やるな！　おまえらっ！,Sois mejores de lo que creía.,oficial
37001012,この%1F次は　%1F必ずオレたちが%1F勝つ！,¡La próxima vez ganaremos!,oficial
37001012,くそっ！　%1F次は%1F負けないからな！,¡Diantres! ¡La próxima vez no nos ganaréis!,oficial
37001012,いえ～い♪\nこの%2F調子でリズムにのってくぞ！,¡Genial! ¡Sigamos así!,oficial
37001012,へへっ　なかなかやるな　おまえら！,¡Fiuu! ¡Sois un equipo bastante fuerte!,oficial
37001012,%2F実力は　ほぼ%2F互角ってことか！,¡Parece que estamos al mismo nivel!,oficial
37001012,%1F見てろよ！\nここからが%2F勝負だからな！,¡No os confiéis! ¡Acabamos de empezar!,oficial
37001012,へへっ　なかなかやるな　おまえら！,¡Fiuu! ¡Sois un equipo bastante fuerte!,oficial
37001012,%2F実力は　ほぼ%2F互角ってことか！,¡Parece que estamos al mismo nivel!,oficial
37001012,いえ～い♪\nこの%2F調子でリズムにのってくぞ！,¡Genial! ¡Sigamos así!,oficial
37001012,へへっ　なかなかやるな　おまえら！,¡Fiuu! ¡Sois un equipo bastante fuerte!,oficial
37001012,%2F実力は　ほぼ%2F互角ってことか！,¡Parece que estamos al mismo nivel!,oficial
37001012,%1F見てろよ！\nここからが%2F勝負だからな！,¡No os confiéis! ¡Acabamos de empezar!,oficial
37001012,%1F次はＰＫか！,¡Se decidirá en los penaltis!,oficial
37001012,%2F絶対　%1F負けるわけにはいかない！,¡Este partido es nuestro!,oficial
37001066,いえ～い♪　　%1F決まったぜ！,¡Genial! ¡Ha entrado!,oficial
37001066,くそっ！　%1F次は%1F止めてやるぞ！,¡No dejaré que vuelvas a marcar!,oficial
37001066,しまった！　そんなバカなっ！,¡Jo! ¡La he fastidiado bien!,oficial
37001066,よしっ！\nこっちは　%1F落ちついていこう！,¡Yuju!\n¡Nos vamos a merendar a este equipo!,oficial
37001066,くそっ　やるなっ！,"¡Uf! No ha estado mal, nada mal...",oficial
37001066,いえ～い♪　\nかんたんに%1F点はやらないぞ！,¡Tch! ¿Pensabas que te dejaría marcar?,oficial
37001066,し　しまった！,¡No puede ser!,oficial
37001066,ふうっ！\n%1F危ないところだったな！,¡Fiuu! ¡Qué cerca ha estado!,oficial
37001066,いえ～い♪　\nオレたちの%1F勝ちだ！,¡Genial! ¡Campeones!,oficial
37001066,やるな！　おまえらっ！,Sois mejores de lo que creía.,oficial
37001066,この%1F次は　%1F必ずオレたちが%1F勝つ！,¡La próxima vez ganaremos!,oficial
37001066,くそっ！　%1F次は%1F負けないからな！,¡Diantres! ¡La próxima vez no nos ganaréis!,oficial
37001066,いえ～い♪\nこの%2F調子でリズムにのってくぞ！,¡Genial! ¡Sigamos así!,oficial
37001066,へへっ　なかなかやるな　おまえら！,¡Fiuu! ¡Sois un equipo bastante fuerte!,oficial
37001066,%2F実力は　ほぼ%2F互角ってことか！,¡Parece que estamos al mismo nivel!,oficial
37001066,%1F見てろよ！\nここからが%2F勝負だからな！,¡No os confiéis! ¡Acabamos de empezar!,oficial
37001066,へへっ　なかなかやるな　おまえら！,¡Fiuu! ¡Sois un equipo bastante fuerte!,oficial
37001066,%2F実力は　ほぼ%2F互角ってことか！,¡Parece que estamos al mismo nivel!,oficial
37001066,いえ～い♪\nこの%2F調子でリズムにのってくぞ！,¡Genial! ¡Sigamos así!,oficial
37001066,へへっ　なかなかやるな　おまえら！,¡Fiuu! ¡Sois un equipo bastante fuerte!,oficial
37001066,%2F実力は　ほぼ%2F互角ってことか！,¡Parece que estamos al mismo nivel!,oficial
37001066,%1F見てろよ！\nここからが%2F勝負だからな！,¡No os confiéis! ¡Acabamos de empezar!,oficial
37001066,%1F次はＰＫか！,¡Se decidirá en los penaltis!,oficial
37001066,%2F絶対　%1F負けるわけにはいかない！,¡Este partido es nuestro!,oficial
37001091,よし！　%1F決まったな！,¡Gol! ¡Goool!,oficial
37001091,くそっ！　%1F次は%1F止めるよ！,¡Porras!\nLa próxima vez no se me escapará.,oficial
37001091,そ　そんな！\nすまない　みんな…！,"¡Lo siento, equipo! ¡De verdad!",oficial
37001091,こんなミスをするなんて\nおどろいたな…。,¡Hala!\nEsa pifia no me la esperaba ni yo.,oficial
37001091,へー　なかなかやるね。\nうん　%2F面白くなってきたよ。,¡Je!\n¡No está nada mal!\n¡La cosa se pone interesante!,oficial
37001091,フフッ　そうかんたんに\n%1F点はわたさないよ。,"¡Ja, ja!\nNo penséis que vais a marcar\nsin esforzaros.",oficial
37001091,くそっ！　%1F外したか！！,¡Bah! Fuera.,oficial
37001091,%1F運も%2F実力のうち…\nって　%1F考えてもいいのかな。,"Bueno, parece que la suerte\nestá de nuestro lado, ¿eh?",oficial
37001091,やったな　みんな！\nオレたちの%2F勝利だぜ！,¡Sí!\n¡Hemos ganado!,oficial
37001091,ふふっ　やるなキミたち。\n%1F楽しい%2F試合だったよ。,¡Buen partido!\nHabéis jugado bien.,oficial
37001091,うん　いいゲームだ！\nでも　この%1F次はオレが%1F勝つからね！,"La verdad es que ha sido un partidazo,\npero la próxima vez no se nos escapará\nla victoria.",oficial
37001091,く　くそっ！\nオレたちは　%1F負けたのか…。,¡Nooo!\n¡Hemos perdido!,oficial
37001091,%2F油断はできない！\nみんな　%1F気を%1F引きしめていこう！,¡Vamos! ¡No os confiéis!\n¡Hemos de seguir concentrados!,oficial
37001091,%2F同点か…。\nそろそろ　%1F決めないとな！,"Empate...\nVenga, vamos a ganarles.",oficial
37001091,へえ　キミたちもなかなかやるね。\nうん　%1F楽しくなってきたよ。,"Oye, no sois nada paquetes, la verdad...\n¡Esto se está poniendo interesante!",oficial
37001091,まだまだ！\nフェニックスは　ピンチの%1F時にこそ\nはばたくのさ！,¡Esto no ha terminado todavía!\n¡Ahora veréis cómo el fénix\nrenace de sus cenizas!,oficial
37001091,みんな　バテてないかい？\nそろそろ　%2F試合を%1F決めないとね。,"¡No os vengáis abajo, equipo!\n¡Tenemos que salir a marcar el gol\nde la victoria como sea!",oficial
37001091,この%2F勝負　%2F絶対にゆずれない！\n%1F気を%1F引きしめていこう！,"Si perdemos la concentración ahora,\nestamos condenados a la derrota,\n¡así que no os descentréis!",oficial
37001091,リードしているからって\n%2F油断はできないよ！\nみんな　%2F最後まで%1F気を%1F抜くな！,"Aunque vayamos ganando, no podemos\nconfiarnos. ¡Concentraos!",oficial
37001091,まだ%2F同点か。\nそろそろ　%2F決着をつけないとね。,Todo sigue en tablas. ¡Ahora tenemos\nque salir a marcar el gol que nos dé\nel triunfo!,oficial
37001091,ここまで%1F来て　%1F負けるなんて\n%1F考えられないよね。,"¡Hemos llegado hasta aquí,\nasí que ahora no podemos perder!",oficial
37001091,まだまだ！\n%2F勝負は%1F終わっちゃいないよ！,¡Esto no ha terminado todavía!,oficial
37001091,ＰＫなら　オレに%1F任せてくれ！\nこの%2F勝負　%2F絶対に%1F勝つよ！,Dejadme tirar a mí en la tanda\nde penaltis. ¡Os aseguro que\nganaremos!,oficial
37001091,%1F負けたくないのはお%1F互いさまか。\nでも　この%2F勝負はゆずらないよ！,"Todos queremos ganar, pero\nno nos van a servir la victoria\nen una bandeja de plata.",oficial
37001092,へへっ　まあ　こんなもんかな！,"¡Ja, ja!\n¿Os habéis quedado con el cante?",oficial
37001092,おっと…　%1F次はこうはいかないぜ！,¡Eh! ¡Que sea la última vez que\natraviesan la defensa así!,oficial
37001092,あれっ？　こんなのありかよ？,¿Eh?\n¿He sido yo?,oficial
37001092,おいおい　しっかりしなよ！,¡Eh!\nMe parece a mí que tenéis que\nespabilar un poco...,oficial
37001092,へえ　やるじゃんか！,¡Hala!\n¡Qué paradón!,oficial
37001092,へへっ　%1F見たか！\nこれがファンタジスタの%2F実力だ。,¡Ja! ¿Lo habéis visto?\nSolo un jugador de mi talla\nes capaz de hacer eso.,oficial
37001092,いけね！　ミスっちまった！,¡Aah! ¡Fallé!,oficial
37001092,ヒヤヒヤさせてくれるじゃねえの！,¡Fiuu!\nSe me ha hecho un nudo en el estómago.,oficial
37001092,よっしゃ！\nまあ　こんなもんさ！,¡Toma ahí!\n¡Así se hace!,oficial
37001092,へー　あんたらも\nなかなか　やるじゃんか。,Mmm...\nLa verdad es que vuestro equipo es bueno.,oficial
37001092,%2F同点かよー。\n%1F次は　オレたちが%1F勝たせてもらうぜ。,"Empate, ¿no?\nBueno, ¡la próxima vez saldremos a ganar!",oficial
37001092,くそっ！　%1F負けちまったのかよ…。,¡¿Cómo es posible?!\nNos han derrotado.,oficial
37001092,へー\nオレたち　いい%2F調子じゃん！,"¡Eh, parece que estamos en buena forma!",oficial
37001092,へへっ　あんたら\n%1F思ったよりやるじゃんよ！,"¡Eh, colegas!\nJugáis bastante mejor\nde lo que yo creía.",oficial
37001092,%2F同点か。\nいい%2F勝負になってきたねえ！,Empate en el marcador...\nEl partido se pone interesante.,oficial
37001092,まだまだ　これから！\nこの　ファンタジスタの%2F実力\n%1F見せてやるぜ！,¡Esto no ha acabado todavía!\n¡Ahora os enseñaré lo que pasa cuando\ncoge el balón un tío con mi calidad!,oficial
37001092,まだまだ　こっからが%2F面白いんだよ！,"¡Venga, vamos a echarle coraje al asunto!\nAhora empieza lo bueno.",oficial
37001092,ここまで%1F来て　%1F負けられないっての！,"¡Hemos llegado hasta aquí,\nasí que ahora no podemos perder!",oficial
37001092,このまま%2F最後までいかせてもらうぜ！,¡Venga! ¡Ya falta poco!,oficial
37001092,そろそろ%2F決着つけようじゃんか！,"¡Venga, equipo!\n¡Tenemos que acabar con esta gente!",oficial
37001092,%2F円堂から%1F教わったんだ。\n%2F最後まで　あきらめない%1F方が\n%1F勝つんだってな！,"Como Mark me dijo una vez:\n""Solo los que luchan hasta el final\nconsiguen la victoria"".",oficial
37001092,ここから%1F追いつくのが\nかっこいいんだからさ！,"Si consiguiéramos remontar ahora,\n¡sería la pera!",oficial
37001092,よし　ＰＫだな！\nこのファンタジスタの%2F実力を\n%1F見せてやるぜ！,"Bueno, esto se va a decidir en los penaltis.\n¡Dejad que un auténtico campeón como yo\nos enseñe cómo se tiran!",oficial
37001092,ここまできて%1F負けちゃったら\nカッコ%1F悪すぎだろ！,No podemos perder este partido\nahora que hemos llegado hasta aquí.,oficial
37001097,ふっ　%2F当然だ。,¡Je!\nGolazo.\nSe veía venir.,oficial
37001097,フン　%1F次は%1F無いぞ。,¡No dejaré que esto vuelva a repetirse!,oficial
37001097,オレが　オウンゴール？\n%2F計算%1F外だが　あせることは%1F無い。,"¿Cómo he podido meter un gol en\nmi propia portería? Eso no entraba\nen mis cálculos, pero no pasa nada.",oficial
37001097,フッ　%1F敵と%2F味方の%2F区別も\nつかないのか？,"¡Eh! ¿Qué pasa?\n¿Es que no entiendes la diferencia\nque hay entre ""amigo"" y ""enemigo""?",oficial
37001097,なかなか　やるじゃないか。,¡No ha estado mal!,oficial
37001097,フッ　このオレのゴール\nそうかんたんに%1F越えられると%1F思ったか？,¡Ja!\n¿Acaso creías que ibas a\nmarcar tan fácilmente?,oficial
37001097,このオレが　シュートを%1F外した？\n%2F計算%1F外だが　あせることは%1F無い。,"¿Fuera?\nMmm... Eso no me lo esperaba ni yo.\nPero bueno, que no cunda el pánico.",oficial
37001097,フン　どこをねらっている？,Pero ¿adónde apuntabas?,oficial
37001097,これが　オレたちの%1F力だ！,¡Espero que ahora entendáis\ncuál es nuestro potencial!,oficial
37001097,フフ…　なかなかやるじゃないか。,"Je, je...\nNo está mal.",oficial
37001097,%2F予想%2F以上の%2F展開だ。\nなかなか　%1F楽しませてくれた。,Mmm. No contaba con este resultado\ninesperado. Interesante...,oficial
37001097,くっ！\nオレたちが　%1F負けただと…！？,¡Por todos los...!\n¡Hemos perdido!,oficial
37001097,オレたちのリードか。\nまあ　%2F当然の%2F結果さ。,"Vamos ganando,\n¿qué esperabais?",oficial
37001097,フフ…　\nなかなか%1F楽しませてくれるじゃないか。,"Je, je...\nLa cosa se pone interesante.",oficial
37001097,まだまだ　これからだ。\n%2F後半で%1F決めよう。,Esto no ha hecho más que empezar.\nEn la segunda parte os vamos a enseñar\nlo que vale un peine.,oficial
37001097,フッ　オレたちのサッカーで\nだまらせてやるさ。,"Je...\nReíos ahora que podéis, porque\nal final acabaréis llorando.",oficial
37001097,%2F同点か。\n%1F思ったよりも　やるじゃないか。,El partido está empatado.\nJugáis mejor de lo que me esperaba.,oficial
37001097,そろそろ　%2F実力の%1F差を%1F見せてやろう。,Ha llegado el momento de que aprendáis\nque nuestro juego está a años luz\ndel vuestro.,oficial
37001097,リードをするのは%2F当然だ。\nこの%2F試合　%2F勝利%2F以外はありえない。,"Vamos ganando, como era de esperar.\nEste partido no se nos puede escapar.",oficial
37001097,まだまだ　オレたちに%2F勝機はある。\nさあ　ゲームに%2F集中しろ。,Aún nos queda una posibilidad de ganar.\nCentraos en el partido.,oficial
37001097,このゲームが%1F終わった%1F時\n%2F最後に%1F立っているのはオレたちだ。,"Al final del partido, nosotros\nseremos los únicos que quedemos en pie.",oficial
37001097,%1F少し%1F手を%1F抜きすぎたか？\nヤツらを　%1F甘くみていたようだ。,"Quizá hemos sido un tanto blandos\ncon este equipo, o quizá lo habíamos\nsubestimado.",oficial
37001097,そろそろ　%2F本気を%1F出して\nもらおうじゃないか。,Es hora de ponernos serios.,oficial
37001097,ここまで%1F来て\n%1F負けるわけにはいかないんでね…！,"¡Hemos llegado hasta aquí,\nasí que ahora no podemos perder!",oficial
37001098,フッ…。,Je...,oficial
37001098,フン…。,Mmm...,oficial
37001098,くっ…！,¡Bah!,oficial
37001098,フッ…。,Je...,oficial
37001098,フッ　なかなかやるな…！,No está mal...,oficial
37001098,フッ　ボールが%1F止まって%1F見える。,Inténtalo otra vez...,oficial
37001098,このオレが%1F外しただと…！,¿He fallado?...,oficial
37001098,フッ　ぶざまだな。,¡Je! Patético.,oficial
37001098,フフッ…！,Mmm... Je.,oficial
37001098,%2F同点か…。,Mmm... Empate.,oficial
37001098,フン…。,Mmm...,oficial
37001098,くっ…！,¡Bah!,oficial
37001098,フッ　どうした？,"Pfff, ¿pasa algo?",oficial
37001098,この%2F試合　オレたちがもらう…！,¡El partido es nuestro!,oficial
